testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,collectiondepth,unitcollectiondepth,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,positionwatercolumn,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,metadataurl,datedownloaded,sourcerdc,location
sediment,4B150DA9-7958-4C40-B6EF-CBBE03A25F59,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2010 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC11),BC11,Bays and Harbors,37.82232768,-122.3492815,wgs84,2/4/2010,8:51:00,OpenWater1,5,cm,Integrated,1,1,B101356,1015021-13,sediment,BR-0002 Rev 010C,Mercury,Total,mg/kg dw,0.232,0.0042,0.0126,=,D,VLC,Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,2/4/2010,BR-0002 Rev 010C,9/24/2010,9/28/2010,40,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,F3CBB7A6-301C-4A38-BFAB-67A351953E28,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2011 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB023S),CB023S,Bays and Harbors,37.88732692,-122.4003127,nad83,8/25/2011,14:50:00,OpenWater1,5,cm,Integrated,1,1,B111463,1138013-24,sediment,BR-0002 Rev 010c,Mercury,Total,mg/kg dw,0.407,0.00332,0.00997,=,D,VLC,Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,8/25/2011,BR-0002 Rev 010c,10/4/2011,10/7/2011,39,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,08EC2ED5-C61B-40B2-8C1F-7FAEC8BD309B,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2011 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB024S),CB024S,Bays and Harbors,37.73723785,-122.2905506,nad83,8/24/2011,12:25:00,OpenWater1,5,cm,Integrated,1,1,B111463,1138013-21,sediment,BR-0002 Rev 010c,Mercury,Total,mg/kg dw,0.166,0.00388,0.0116,=,D,VLC,Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,8/24/2011,BR-0002 Rev 010c,10/4/2011,10/7/2011,38,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,C86C363A-E6C2-4F3A-B383-9D509F801BE8,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2011 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC11),BC11,Bays and Harbors,37.82232768,-122.3492815,wgs84,8/25/2011,13:53:00,OpenWater1,5,cm,Integrated,1,1,B111463,1138013-23,sediment,BR-0002 Rev 010c,Mercury,Total,mg/kg dw,0.132,0.00315,0.00945,=,D,VLC,Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,8/25/2011,BR-0002 Rev 010c,10/4/2011,10/7/2011,38,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,192DD18A-9249-4BAB-B1F9-090C90266ED7,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2011 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB041S),CB041S,Bays and Harbors,37.87284,-122.43913,wgs84,8/25/2011,16:02:00,OpenWater1,5,cm,Integrated,1,1,B111463,1138013-22,sediment,BR-0002 Rev 010c,Mercury,Total,mg/kg dw,0.256,0.0043,0.0129,=,D,VLC,Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,8/25/2011,BR-0002 Rev 010c,10/4/2011,10/7/2011,38,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,D12F5F36-10AA-46D4-89B1-E683D36BE75B,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2011 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB001S),CB001S,Bays and Harbors,37.87631112,-122.3615019,nad83,8/26/2011,7:01:00,OpenWater1,5,cm,Integrated,1,1,B111463,1138013-26,sediment,BR-0002 Rev 010c,Mercury,Total,mg/kg dw,0.241,0.00478,0.0143,=,D,VLC,Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,8/26/2011,BR-0002 Rev 010c,10/4/2011,10/7/2011,38,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,406C2BED-52D9-419A-A350-0F514297AB17,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2011 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB107S),CB107S,Bays and Harbors,37.95715,-122.46503,wgs84,8/26/2011,8:23:00,OpenWater1,5,cm,Integrated,1,1,B111463,1138013-27,sediment,BR-0002 Rev 010c,Mercury,Total,mg/kg dw,0.287,0.00425,0.0127,=,D,VLC,Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,8/26/2011,BR-0002 Rev 010c,10/4/2011,10/7/2011,36,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,18EF5C0F-8904-4F53-AA6A-BA83C99E71B2,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2012 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC11),BC11,Bays and Harbors,37.82232768,-122.3492815,wgs84,4/19/2012,15:08:00,OpenWater1,5,cm,Integrated,1,1,B120833,1217045-24,sediment,BR-0002 Rev 010C,Mercury,Total,mg/kg dw,0.191,0.011,0.0367,=,D,VLC,Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,4/19/2012,BR-0002 Rev 010C,5/17/2012,5/18/2012,40,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,3B8814E5-59D5-436B-8BFB-96472E086856,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2012 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB001S),CB001S,Bays and Harbors,37.87631112,-122.3615019,nad83,4/19/2012,13:59:00,OpenWater1,5,cm,Integrated,1,1,B120833,1217045-12,sediment,BR-0002 Rev 010C,Mercury,Total,mg/kg dw,0.218,0.0116,0.0388,=,D,VLC,Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,4/19/2012,BR-0002 Rev 010C,5/17/2012,5/18/2012,39,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,86C6E42E-3533-44D3-BBD4-44D8A84F8B50,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2012 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB129S),CB129S,Bays and Harbors,37.75940167,-122.3399717,wgs84,4/19/2012,10:53:00,OpenWater1,5,cm,Integrated,1,1,B120833,1217045-13,sediment,BR-0002 Rev 010C,Mercury,Total,mg/kg dw,0.0802,0.00829,0.0276,=,D,VLC,Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,4/19/2012,BR-0002 Rev 010C,5/17/2012,5/18/2012,38,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,419F774A-A9B5-4ECA-AD85-CF6600362D6D,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB001S),CB001S,Bays and Harbors,37.87631112,-122.3615019,nad83,8/7/2014,10:47:00,OpenWater1,5,cm,Integrated,1,1,B141534,1434009-15,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.234,0.0117,0.0391,=,D,VLC,Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Subsurface,FieldFrozen,8/7/2014,BR-0002 Rev 010F,9/3/2014,9/5/2014,35,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,C30A2C59-3D99-4D42-8456-7ADC6D332EA7,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC11),BC11,Bays and Harbors,37.82232768,-122.3492815,wgs84,8/7/2014,9:20:00,OpenWater1,5,cm,Integrated,1,1,B141534,1434009-13,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.228,0.0136,0.0452,=,D,VLC,Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Subsurface,FieldFrozen,8/7/2014,BR-0002 Rev 010F,9/3/2014,9/5/2014,39,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,BF42C81A-9169-405E-9F50-E2E2DEEC5F2E,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB073S),CB073S,Bays and Harbors,37.84293328,-122.3976124,nad83,8/7/2014,10:05:00,OpenWater1,5,cm,Integrated,1,1,B141534,1434009-14,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.137,0.00906,0.0302,=,D,VLC,Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Subsurface,FieldFrozen,8/7/2014,BR-0002 Rev 010F,9/3/2014,9/5/2014,34,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,E1E85A44-E71F-41D7-A460-DD5E7480E423,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB100S),CB100S,Bays and Harbors,37.77595,-122.3296,nad83,8/6/2014,11:59:00,OpenWater1,5,cm,Integrated,1,2,B141534,B141534-DUP2,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.05148,0.00753,0.0251,=,D,VLC,Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Subsurface,FieldFrozen,8/6/2014,BR-0002 Rev 010F,9/3/2014,9/5/2014,37,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,B8F5476F-5104-40E0-BB40-BAE9A68FC754,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB100S),CB100S,Bays and Harbors,37.77595,-122.3296,nad83,8/6/2014,11:59:00,OpenWater1,5,cm,Integrated,1,1,B141534,1434009-11,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.0568,0.00775,0.0258,=,D,VLC,Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Subsurface,FieldFrozen,8/6/2014,BR-0002 Rev 010F,9/3/2014,9/5/2014,38,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,6B9E4D6C-7310-44BC-B9E5-CD276998E4FA,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB133S),CB133S,Bays and Harbors,37.83939,-122.31587,nad83,8/7/2014,8:07:00,OpenWater1,5,cm,Integrated,1,1,B141534,1434009-12,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.279,0.0137,0.0458,=,D,VLC,Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Subsurface,FieldFrozen,8/7/2014,BR-0002 Rev 010F,9/3/2014,9/5/2014,35,,BR,BR,A,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,BF123F28-77E8-4E0F-8747-4D517825DB94,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB12,Bays and Harbors,37.748919,-122.244206,wgs84,9/2/2015,13:41:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-07,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.119,0.00425,0.0142,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,9/2/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,18,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,BD0EAE01-74E3-4B1E-B51A-5A08AE4C16B5,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB03,Bays and Harbors,37.878131,-122.310862,wgs84,9/14/2015,12:39:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-03,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.125,0.00443,0.0148,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,9/14/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,21,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,B6EA1E4F-0BC0-4276-AE12-AB4AA787BED8,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB19,Bays and Harbors,37.867506,-122.467395,wgs84,7/27/2015,11:06:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-12,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.14,0.0049,0.0163,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,7/27/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,20,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,244C2BE1-7A02-4A11-8265-FADE11495B19,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB31,Bays and Harbors,37.794937,-122.288496,wgs84,9/14/2015,14:47:00,"Intertidal, Mudflat",5,cm,Integrated,1,1,B151638,1539019-24,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.169,0.00369,0.0123,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,9/14/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,19,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,6E78EB1D-22CB-478F-8EF1-E7F55720AABF,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB26,Bays and Harbors,37.929034,-122.399457,wgs84,7/29/2015,10:18:00,"Intertidal, Mudflat",5,cm,Integrated,1,1,B151638,1539019-19,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.187,0.00552,0.0184,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,7/29/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,21,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,7645330B-F23C-44C3-8DE2-E2A51A4AEB9F,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB43,Bays and Harbors,37.829205,-122.309408,wgs84,9/1/2015,12:44:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-34,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.216,0.00494,0.0165,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,9/1/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,18,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,73C933F5-3971-4E68-A7B5-DDB78F1F4824,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB34,Bays and Harbors,37.966809,-122.494303,wgs84,7/27/2015,15:20:00,"Intertidal, Mudflat",5,cm,Integrated,1,1,B151638,1539019-28,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.224,0.00545,0.0182,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,7/27/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,17,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,D9543026-DCC8-4647-A956-100E3ED1E244,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB23,Bays and Harbors,37.886034,-122.475494,wgs84,7/27/2015,12:54:00,"Intertidal, Mudflat",5,cm,Integrated,1,1,B151638,1539019-16,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.224,0.00582,0.0194,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,7/27/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,19,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,C987F521-8CA7-45E5-963C-91FA5AF00BDB,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB39,Bays and Harbors,37.875809,-122.507246,wgs84,7/27/2015,12:06:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-32,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.232,0.00939,0.0313,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,7/27/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,20,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,A8B25EA8-3950-4860-82E6-48E866848DFD,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB22,Bays and Harbors,37.940228,-122.499832,wgs84,7/29/2015,14:14:00,"Intertidal, Mudflat",5,cm,Integrated,1,1,B151638,1539019-15,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.24,0.00746,0.0249,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,7/29/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,20,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,A993C3F2-A0F3-422F-B8D1-DC2BE456D145,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB29,Bays and Harbors,37.91195,-122.473718,wgs84,7/29/2015,13:28:00,"Intertidal, Mudflat",5,cm,Integrated,1,1,B151638,1539019-22,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.248,0.00716,0.0239,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,7/29/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,21,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,56225A6C-6248-496A-BFC8-63C874664A17,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB25,Bays and Harbors,37.929527,-122.499415,wgs84,7/29/2015,12:45:00,"Intertidal, Mudflat",5,cm,Integrated,1,1,B151638,1539019-18,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.252,0.00763,0.0254,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,7/29/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,21,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,D856F038-0207-4771-AE87-6DA377A7900C,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB15,Bays and Harbors,37.827887,-122.303561,wgs84,9/1/2015,13:13:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-09,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.294,0.00616,0.0205,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,9/1/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,20,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,F1D9BA4A-3E08-4FAC-9E0B-E1E75F5A6306,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB14,Bays and Harbors,37.888461,-122.326734,wgs84,9/14/2015,11:21:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-08,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.322,0.00612,0.0204,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,9/14/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,19,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,BE0BAB4B-3B6A-47E8-BCB7-FB8C5F9D732C,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB10,Bays and Harbors,37.906718,-122.346692,wgs84,7/28/2015,15:48:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-06,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.356,0.00761,0.0254,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,7/28/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,20,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,A2715F25-D84B-40E8-AE0A-E45DB0F79B07,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB30,Bays and Harbors,37.892829,-122.312071,wgs84,9/14/2015,11:57:00,"Intertidal, Mudflat",5,cm,Integrated,1,1,B151638,1539019-23,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.53,0.00448,0.0149,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,9/14/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,20,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,4CF9CAD6-8B10-4F20-8A7B-A10E06AB57D5,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB20,Bays and Harbors,37.778948,-122.24553,wgs84,9/2/2015,17:39:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-13,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.566,0.00701,0.0234,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,9/2/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,20,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,A729D678-FD11-4E12-BA5C-9EE464FA3C06,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB42,Bays and Harbors,37.905501,-122.332335,wgs84,9/14/2015,10:16:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-33,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.685,0.00462,0.0154,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,9/14/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,18,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,BBB707F0-937B-4104-BAB8-A506D4330DE2,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB46,Bays and Harbors,37.899036,-122.325568,wgs84,9/14/2015,10:51:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-37,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.0649,0.00371,0.0124,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,9/14/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,19,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
sediment,D0042E6E-88BD-4D07-8FC5-79BC330F9E58,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB38,Bays and Harbors,37.901622,-122.377097,wgs84,7/29/2015,11:09:00,"Intertidal, MudFlat",5,cm,Integrated,1,1,B151638,1539019-31,sediment,BR-0002 Rev 010F,Mercury,Total,mg/kg dw,0.105,0.00447,0.0149,=,D,"VLC,VMD",Com,Sed_Grab,"scoop, polyethylene",Not Applicable,FieldFrozen,7/29/2015,BR-0002 Rev 010F,11/17/2015,11/23/2015,20,,BR,BR,A,flagged due to variable precision,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
