testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,collectiondepth,unitcollectiondepth,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,positionwatercolumn,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,metadataurl,datedownloaded,sourcerdc,location
sediment,C709DE76-8B75-44FA-9E6C-645616BA480F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,8/5/1996,9:08:00,OpenWater1,5,cm,Integrated,1,1,1996-07-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0,,,ND,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,10/8/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,308BD692-3C66-4055-9EF7-7403530E4803,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,2/16/1996,9:30:00,OpenWater1,5,cm,Integrated,1,1,1996-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.43,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/5/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,F6F98A43-76B5-4D49-B122-9332AE89FF1F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,8/5/1996,14:07:00,OpenWater1,5,cm,Integrated,1,1,1996-07-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.58,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,10/8/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,9518B53D-234D-4F78-8F8E-95EB3D5A9D3C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,8/5/1996,10:37:00,OpenWater1,5,cm,Integrated,1,1,1996-07-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.81,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,10/8/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,C5709169-963F-4E06-BB2F-81035E7A788E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,2/16/1996,10:58:00,OpenWater1,5,cm,Integrated,1,1,1996-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.21,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/4/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,9B2D17AD-2AA7-4655-8792-DCC3251D419F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,2/16/1996,13:57:00,OpenWater1,5,cm,Integrated,1,1,1996-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,5.58,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/5/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,AE65AEF2-1BBE-4F46-B4B8-C36E3442D6CD,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Petaluma River (BD15),BD15,Riv/Str_Unknown,38.111,-122.487,wgs84,2/16/1996,12:30:00,OpenWater1,5,cm,Integrated,1,1,1996-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.91,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/5/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,B574B348-5A72-42F5-ACA4-3C491B2E3578,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Petaluma River (BD15),BD15,Riv/Str_Unknown,38.111,-122.487,wgs84,8/5/1996,12:17:00,OpenWater1,5,cm,Integrated,1,1,1996-07-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.44,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,10/8/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,F2EA5DB6-189B-4240-A461-2F86EB01BEB6,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,1/31/1997,8:40:00,OpenWater1,5,cm,Integrated,1,1,1997-01-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0,,,ND,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,11/14/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,FDF0234B-767F-463A-8F73-F93EA2A779E6,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,8/8/1997,8:20:00,OpenWater1,5,cm,Integrated,1,1,1997-08-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.148,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,9223CA21-101A-48A4-891D-CBBEF5174D9B,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,1/31/1997,12:04:00,OpenWater1,5,cm,Integrated,1,1,1997-01-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.87,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,11/14/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,C5B57870-E4FD-4F4B-A807-19E6D6362E71,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,1/31/1997,12:55:00,OpenWater1,5,cm,Integrated,1,1,1997-01-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.68,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,11/14/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,8702F2E8-0003-475E-ADB4-A98BB12B0CC5,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,8/8/1997,13:15:00,OpenWater1,5,cm,Integrated,1,1,1997-08-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.963,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/9/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,2DE8E52C-DA65-4CC5-B3F6-F05CF0E5EE6D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Petaluma River (BD15),BD15,Riv/Str_Unknown,38.111,-122.487,wgs84,1/31/1997,14:02:00,OpenWater1,5,cm,Integrated,1,1,1997-01-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.57,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,11/14/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,B76AF79C-3299-4377-9408-EDF1222222DB,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,8/8/1997,10:00:00,OpenWater1,5,cm,Integrated,1,1,1997-08-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.784,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/9/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,11F3096E-22A1-4C43-A677-8212EFE44365,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Petaluma River (BD15),BD15,Riv/Str_Unknown,38.111,-122.487,wgs84,8/8/1997,11:50:00,OpenWater1,5,cm,Integrated,1,1,1997-08-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,5.714,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/9/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,FB0ABD0A-B0F2-49F2-BA8A-95B17EB94B46,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,7/31/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.24,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/10/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,345DE395-36A6-42FC-A4B5-0B663F034B13,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,2/6/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.166,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/30/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,6BAA5FA2-D65D-472F-B76D-5EB2D890FE2F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,7/31/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.98,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/10/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,8CE7EE63-3493-4281-A140-C657AA3640FC,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,7/31/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.24,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/10/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,234F2A1B-9F45-4E24-B70B-770D37A4D241,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Petaluma River (BD15),BD15,Riv/Str_Unknown,38.111,-122.487,wgs84,7/31/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.57,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/10/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,B84092BE-B5A4-4F68-9DBB-8278D44D2265,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,2/6/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.644,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/30/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,3C1E8F56-1341-4AD2-95EB-7583A90BD6F1,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Petaluma River (BD15),BD15,Riv/Str_Unknown,38.111,-122.487,wgs84,2/6/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.735,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/28/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,D2E5CAC4-99E7-47E7-AB83-39EF81E3FA24,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,2/6/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,5.456,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/30/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,38A8B7A8-FF59-41A3-9AC0-0B72063CA2F4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,7/23/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0,,,ND,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,9/21/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,74CAEAF7-F671-4536-8AD2-1525CF5C3DD3,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,2/12/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.743,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,3/27/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,E32F9157-FE8E-45A8-81D4-4ECDA4C72DC6,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,7/23/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.107,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,9/21/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,9B195CDA-94A9-4056-B328-E47AE934C976,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Petaluma River (BD15),BD15,Riv/Str_Unknown,38.111,-122.487,wgs84,7/23/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.181,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,9/21/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,E8C474E3-1D20-4739-8F64-A5D303A362F8,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,7/23/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.222,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,9/21/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,EA85E7E5-C7D4-47AF-B16C-8E9821A303C2,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Petaluma River (BD15),BD15,Riv/Str_Unknown,38.111,-122.487,wgs84,2/12/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.274,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,3/27/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,4A48E45F-06D0-4E68-B323-D3EA5C6768DC,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,2/12/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.365,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,3/27/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,EA8DF2D6-37F9-4A06-B360-AA2251F2B04F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,2/12/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.205,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,3/27/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,1C525153-8525-4FCB-9679-B6B4A38F83B4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,2/10/2000,0:00:00,OpenWater1,5,cm,Integrated,1,1,EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.188,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,4/24/2000,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,040C006D-5197-4D8A-A649-254C264E895F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,7/21/2000,0:00:00,OpenWater1,5,cm,Integrated,1,1,EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.161,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/22/2001,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,A11C83B9-1A3A-4272-9E2D-CC5B235D902A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,7/21/2000,0:00:00,OpenWater1,5,cm,Integrated,1,1,EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.896,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/22/2001,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,202CC2BF-6D4A-4431-86C9-9BA5D1B0418A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,7/21/2000,0:00:00,OpenWater1,5,cm,Integrated,1,1,EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.124,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/22/2001,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,765630E6-67D9-4FEA-B4C6-E9C5D9553253,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,Petaluma River (BD15),BD15,Riv/Str_Unknown,38.111,-122.487,wgs84,7/21/2000,0:00:00,OpenWater1,5,cm,Integrated,1,1,EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.549,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/22/2001,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
sediment,1903D7CB-90BB-4D8A-B85A-33A151798548,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,Petaluma River (BD15),BD15,Riv/Str_Unknown,38.111,-122.487,wgs84,2/10/2000,0:00:00,OpenWater1,5,cm,Integrated,1,1,EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.6812,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,4/24/2000,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
